announcement_date,ticker,document_type,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,T+0,T+1,T+2,T+3,T+4,T+5,T+6,T+7,T+8,T+9,T+10,T+11,T+12,T+13,T+14,T+15
2000-02-02,^GSPC,statement,,0.0005222932212531894,-0.007095321074094607,-0.0029123190810015354,,,-0.027633593591799732,0.006064800483985611,-0.00421272125638672,-0.00393842799334565,-0.027456829027902918,,,0.025217566974388372,0.01062781920924527,-0.00011355740261742575,0.011248137590027962,-0.000421044371651913,,,-9.127184878798822e-05,0.012273198750635705,-0.02081542211764542,0.0036268038470079755,-0.02096932014356223,,,0.0020329505010301396,0.008712683952101452,-0.01025641338184169,0.0004251484874857603
2000-02-02,^IXIC,statement,,0.004957860608028497,0.009206710733979717,0.01095358151335013,,,-0.032894136901135185,0.017414229400918302,-0.023395883890718228,-0.007457131526504734,-0.037749157834642943,,,0.01370698967599604,0.028329940245385377,0.005424503717860629,0.033633128662295286,0.007874688648201289,,,0.018291074354702452,0.024464508752415792,-0.01451378105590062,0.028050174151144747,-0.020104130268424503,,,0.005255345493309083,0.0005024759122087552,0.001556263452318074,0.027389252132842934
2000-02-02,^DJI,statement,,-0.0061725720100316295,-0.01201638234422897,-0.008773430837310303,,,-0.021644713550917793,0.001973055168719595,0.0002811076118010014,-0.00045053090951829855,-0.02621952321023191,,,0.018778526423114394,0.009187811626832243,-0.0034280806666527885,0.0009306596438518611,-0.004507276842047436,,,-0.0052910274410700175,0.0047506480618944025,-0.023585407601851682,-0.005190152556512673,-0.02052118725282881,,,0.009077024171894044,0.018845343935324665,-0.014618247260855366,-0.004434999025417219
2000-02-02,^RUT,statement,,0.012776062941358024,0.01396101975491093,0.012630808630116785,,,-0.020582818639030553,-0.002600602963604315,-0.0010545616284902692,-0.007715259223127768,-0.023983644628122636,,,-0.016626341032941028,0.015154240669009056,0.012188614686724497,0.023024554113830975,0.007457421183644231,,,0.013072756244976835,0.00957939751989012,-0.0027721264794630107,0.011585861889284121,-0.009424477932236441,,,0.00528770617122154,0.000555594680172522,0.013919775779626331,0.019461028469552666
2000-02-02,^W5000,statement,,0.0035030815293128903,-0.0024349046520562023,0.0014113201259879915,,,-0.026097971663424868,0.005496731127177412,-0.004102252956745489,-0.004174106643753173,-0.0282248102325936,,,0.016364039009088005,0.012256429011920922,0.0017576663382723456,0.014137253543230033,-0.00015804734443858326,,,0.0028742315689245235,0.012514127219670934,-0.018755340151477506,0.005697735574463847,-0.01806141478491563,,,0.002445125125256631,0.006289200153125396,-0.005963999179564139,0.004514151396070032
2000-02-02,XLF,statement,,-0.003378287256692758,-0.018305312159631937,-0.01243038308257649,,,-0.01818199629613637,0.010683558239272806,0.03735023366174084,0.010870349738208551,-0.03494689881285584,,,0.027855693551198435,0.00542002210642667,-0.010107872047206423,-0.006127224489251626,-0.010273101678369034,,,-0.01038102063120716,0.011188574026383291,-0.023512946884107544,-0.027620887697099805,0.002185515553231987,,,0.008721105970190157,0.001440221561005428,-0.02086312385510969,-0.01249071471740637
2000-02-02,XLRE,statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-02,XLU,statement,,0.0005816798608369034,0.0046510772819359225,0.032408097034714034,,,-0.013453239418164564,-0.023295650029023562,-0.004654040594841757,-0.0064285692078798196,-0.005294149091283673,,,0.046126303471426544,-0.007348774566636185,-0.005125148214621289,-0.0017173245261244974,-0.005160328052694174,,,-0.002881918256026794,0.002312095676859416,0.0,-0.0144175621383541,-0.01755483719688411,,,0.0011917800443286275,-0.002379580071933285,-0.004173735380824217,-0.005988265551294392
2000-02-02,XLY,statement,,-0.0020857223083323717,-0.013583949390159944,-0.0206565212241252,,,-0.03731830573582484,0.006180627856499976,0.007258148198488579,-0.0027707960239249374,-0.03946719177433178,,,0.007523244520263317,0.03618603236853901,-0.006651669750568523,0.003906860874945073,-0.001668060733670318,,,-0.0211583639992462,0.022752700847954443,-0.01668462615407862,-0.009050249812507571,-0.014269002506046569,,,0.005210919124894575,0.002304670331120029,-0.0390810338369334,-0.02870770373594167
2000-02-02,XLP,statement,,0.007237041996666305,-0.013716617084474025,-0.011258474005285679,,,-0.028800981981791263,-0.01241439420900603,0.009079154020779967,0.018684748795935624,-0.008151787599355642,,,0.018492705514425944,-0.010087377225779237,0.002037549900878899,-0.01355934019668159,-0.0006867621151508407,,,-0.0013752337127934666,0.01239644807794349,-0.00884346493845456,-0.03363141031028016,-0.019175613908278932,,,0.005068879795942394,0.022333882456609944,-0.014093978789570305,-0.015010744806994825
2000-02-02,XLE,statement,,-0.003299758934169672,0.0,0.027593586815928495,,,-0.035446012037672725,-0.0022274429353259517,-0.015624472178467297,-0.02040803630271637,-0.011574114382897682,,,0.02341921717626194,-0.0022886750850954485,0.006307803574295834,-0.011966289637985628,-0.028834630873688982,,,0.01128273410800884,-0.008807703700624114,-0.03317566721137466,0.020832970302892884,-0.01200420952307557,,,0.015795990288324235,0.04186559115994348,0.0045922351510527815,-0.0011427264453682806
