announcement_date,ticker,document_type,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,T+0,T+1,T+2,T+3,T+4,T+5,T+6,T+7,T+8,T+9,T+10,T+11,T+12,T+13,T+14,T+15,meeting_id
2000-03-23,XLE,intermeeting,,0.0011126797981346748,-0.013332925135514873,,,-0.01463968924687098,0.012571404373903139,-0.004514555135121667,0.043083375387518386,-0.030457922839834728,,,-0.015748551288459756,0.03200093870961429,-0.007752451375423908,-0.0011164178128856284,0.002235002676720832,,,0.003344470642808739,-0.0044444517041649645,0.052455492429773765,0.0,-0.005302624691654545,,,0.01705804074548367,-0.012578942768195822,-0.02972404438921139,0.026258125162812007,-0.01545824015164099,1
2000-03-23,XLV,intermeeting,,0.023361921129042562,-0.008351652049634284,,,-0.007299636525290754,0.0028281741199698285,0.005076436803159279,0.05162699736801546,0.0010671292600867854,,,0.0191903143898553,0.006275892915996728,0.025467352169794344,0.004055055706111421,0.008581563981174378,,,-0.007007107019171177,0.0010081430036334993,-0.015106109564786085,-0.014314774915400341,0.018153744365937863,,,-0.0005096450876163061,-0.011212382391390885,-0.0067012742637715395,0.019200936196348106,0.0025453885231514484,1
2000-03-23,XLI,intermeeting,,0.010435657183635039,0.0024302815037151593,,,-0.015150803856610606,-0.005539385084727844,0.040222367171547146,0.054135360354514495,-0.0013302731843544136,,,0.005662169493624081,0.02139674302675032,-0.004410530499763143,0.023256298067384717,0.005952215374996017,,,-0.012372182420869238,-0.0027234070294156476,0.012561380616285867,0.006472699162003659,0.0016074855084224904,,,0.004280432579440996,-0.011188296088235128,-0.003771354551043715,0.00865336107581971,0.01501323353994266,1
2000-03-23,XLB,intermeeting,,-0.0015435758546837874,0.008507074924650082,,,0.015337213864689003,-0.017371688376979333,0.0599537170201947,0.058738660787885255,-0.03332835932144074,,,0.012073773104191332,0.01193041372428949,-0.02565894351802167,0.030604723959016145,-0.004834195610594838,,,-0.004163979743815327,-0.018815287509877487,0.020596615747266123,0.027139196303352042,-0.0006769591495056071,,,0.03254267080778317,-0.00919276432305538,-0.007952039932314303,-0.0060125350186576165,-0.016128897369269923,1
2000-03-23,XLK,intermeeting,,0.030237444983854722,0.0020964330119424,,,-0.01464415960708454,-0.02282372000437738,-0.017382005239781617,0.03482633493902543,0.023503877871045242,,,-0.004175528853782917,0.026205626370379598,0.017364504647939816,0.01907639992951471,0.008620826805508353,,,0.008058644126234915,-0.02422472457086322,-0.029295266766893313,-0.02710978826818844,0.018927584659110597,,,-0.04231162702422231,-0.009698477672259953,0.006528913716371765,0.012972862500106874,0.034151753618490766,1
2000-03-23,XLC,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2000-03-23,^IRX,intermeeting,,-0.0017637087737699675,0.0035335656299810836,,,0.005281727238559464,0.0,-0.003502623606462252,0.0017574256492296492,0.0,,,0.005263194879337574,0.0017451574190909813,0.0,-0.001742117150421052,-0.0017452406367448603,,,-0.006993000580457598,0.005281727238559464,0.0017512700486641553,-0.0017482084635430661,0.0017512700486641553,,,-0.005244708753771921,-0.0035149351011225516,0.005290958124783751,0.0017544261783273285,0.0,1
2000-03-23,^TNX,intermeeting,,-0.005333320767271776,0.007254376791288264,,,-0.003914215600272053,-0.010059750049486338,-0.0034931464688875424,-0.006054828979117133,-0.008015343791340057,,,-0.0027472847137709477,-0.005509628888403784,-0.0027701153872869977,-0.008169888044554652,0.017133379205014343,,,0.0034014230662531286,-0.004035527792524141,-0.0034035507597399706,-0.013660775464840569,-0.006925027755224411,,,-0.006143068887019432,-0.02422318400401735,0.0070193269665246305,0.005610335352230322,-0.01115807018881787,1
2000-05-18,^GSPC,intermeeting,-0.02156556612723426,-0.0039078718057253825,0.016359641218557153,,,-0.005905195974303279,-0.0084470455954464,-0.020599916097947757,0.01790246837893128,0.009340679350512193,,,0.022097754530216118,0.009419189353131463,-0.012441672634015521,-0.0073146066676795796,-0.021054689703017493,,,-0.004428004324930623,-0.01917584236203862,0.01833524794749475,-0.012529951527866068,-0.0025334413910176323,,,,0.03224186224503356,-0.0013005558363676784,0.01985786533339695,0.01963677088181548,2
2000-05-18,^IXIC,intermeeting,-0.020642167664622013,0.0034876855283934027,0.025960711776262357,,,-0.03862906369863295,-0.022992951327298172,-0.05586596097397467,0.033931834538938555,0.008423862237936008,,,0.02226934153716731,0.03046863442714165,-0.019531604270183633,-0.02914984009115751,-0.04191076980902342,,,-0.007724735181872,-0.05934823165844738,0.03351505173161207,-0.019953466668965802,-7.487176971732179e-05,,,,0.07936384851735556,-0.016930309957000844,0.053394559862950386,0.06444658278087934,2
2000-05-18,^DJI,intermeeting,-0.023389006146059432,-0.006454084939198079,0.01588189889883984,,,0.0024361761635653956,-0.006307263036491539,-0.016036228112321194,0.017186846984163617,0.006011812310186215,,,0.018701407723402008,0.011731367205356058,-0.015074216307939592,0.0007001133637776213,-0.013958128604418252,,,-0.007932718330099564,-0.011409030610794013,0.010849851636051344,-0.020068597183700243,-0.002390534572794145,,,,0.02212684074276572,-0.0004559461829511946,0.012342334466154847,0.013383110315109636,2
2000-05-18,^RUT,intermeeting,-0.01937272865673323,0.012813798802969067,0.021776858627264195,,,-0.024881131766259834,-0.018437053008060644,-0.03377742547172746,0.03185885111754838,0.003167183118932604,,,0.013993553352799726,0.0164119111062504,-0.012490626481269307,-0.0174318364312549,-0.022914756533819802,,,-0.016739625964051985,-0.0268408067116801,0.005947540163980136,-0.012063015819386513,0.0026305580247072413,,,,0.04226341320202032,-0.0010908737527453027,0.034209771085475404,0.04174879287105604,2
2000-05-18,^W5000,intermeeting,-0.02070606470264258,0.00019117424109382775,0.015481264727048805,,,-0.009084203868217067,-0.010927900842344185,-0.02517518236928107,0.019734900964696322,0.008414016581672179,,,0.021787518544753137,0.012184383982911884,-0.013511094670785706,-0.01021126255701299,-0.02257875275362753,,,-0.0067330821699636,-0.021922958649617685,0.015348938492733444,-0.012308468370844539,-0.002340511803754719,,,,0.03674237988385154,-0.0021145905929685904,0.024143978957119616,0.027398020811684187,2
2000-05-18,XLF,intermeeting,-0.017786517846811956,-0.015426347380195105,0.006812648465050586,,,0.019621057135598363,-0.0026546828773159614,-0.026613545096424662,0.030075715483500298,0.01128082445078582,,,0.04461921856898399,-0.005653872548125882,-0.01705611106373106,0.012853682052855087,-0.01776684895164904,,,0.012920111274311807,0.006378010099605591,0.012674081941550508,-0.025031692903054514,-0.0038514799074300665,,,,0.02061931974279063,0.011995155369260324,0.03306269162834319,0.04106338133957732,2
2000-05-18,XLRE,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2000-05-18,XLU,intermeeting,0.0034141240003426887,-0.0017006297621189326,0.0022729524656679434,,,0.006802229567494544,-0.003378177219609646,0.01920883103078208,0.014966418567842199,-0.01583793573267689,,,0.01942314316392224,-0.004355197893715523,-0.015308988043228666,0.008328780296088967,-0.018722508143319883,,,0.006733770070073586,-0.018394456335301457,0.01703576008780483,-0.01675040422013685,0.019875275535358616,,,,0.007237902074933356,0.005528425701183837,0.007146866839573107,-0.003275713462016716,2
2000-05-18,XLY,intermeeting,-0.04741677433677083,-0.016219097441608876,0.012507215915699366,,,-0.0028070733223797273,0.010135068978797124,0.0,0.008919015048477252,0.014363820733556354,,,0.0032684876808082297,0.007600473097184812,-0.023706916080173834,0.01986750908997359,-0.025433131739727832,,,-0.014991531504055966,-0.004509645848713495,-0.018119837247557724,-0.009227724454147768,-0.02095428083469275,,,,0.007728601972047722,0.02359886836556968,0.007492608040618576,0.027460537340423752,2
2000-05-18,XLP,intermeeting,0.0,0.0,0.02341627151764203,,,0.020860984907765667,0.004614973000758527,-0.006562054229045655,-0.0013209039573692793,-0.013227537882571028,,,0.02479868442765687,-0.004578100081209624,0.0032855588719675755,-0.0019645598832177535,0.0072178082613649774,,,-0.0032573704294605044,-0.005229158496144248,0.021682326574302024,-0.002572294680937004,0.0032236963248446493,,,,-0.005784121593267133,-0.009696884847053888,0.002611276746665725,-0.034505420856335456,2
2000-05-18,XLE,intermeeting,-0.025721585049764295,0.025861596451246305,0.010504683761549671,,,0.012473723234986966,0.0005129931499083806,0.003078975464201106,0.0312018892268926,0.0034718705795109273,,,0.020761592072032764,-0.01937032104505143,0.004938467778693001,-0.0014742828662787089,0.0019683040995106538,,,-0.00834932144073075,-0.003962770115529035,0.0009952480967883037,-0.018381455961905768,0.0005067359455768194,,,,0.014161908235993392,0.029925690810798544,-0.009200606341987272,-0.03421364545096073,2
2000-05-18,XLV,intermeeting,-0.027792547092883035,-0.003236210581784471,-0.0010823354050841782,,,0.00216730513272001,-0.00702747582872898,-0.0016329345134716844,-0.001090403566598619,0.017466859938612744,,,0.01663143730548544,0.013192228503074332,-0.011458393319629723,-0.0010535420187566258,-0.026371485044251575,,,-0.011375776063175524,-0.008218746307827152,0.00662975807364008,-0.00768397130162235,-0.007743570236177888,,,,0.04124854504823938,0.010706519929010172,-0.006355956938384644,0.024520462445206892,2
2000-05-18,XLI,intermeeting,-0.033332987004475845,0.0016166639055676946,0.017751813863802868,,,-0.0005289043114065084,-0.007932184086314353,-0.010127734418254652,0.024770284376569363,0.012086832473770404,,,0.01661470990759728,0.009192710213520527,-0.006578617198369718,-0.004584745383448663,-0.02763595784360051,,,-0.01736834825939959,-0.00428481253508517,0.014524117542543014,-0.0180278557673903,-0.005399136863096343,,,,0.017914600019972582,0.0069335999139858995,0.007944484010350639,0.007357228669686355,2
2000-05-18,XLB,intermeeting,-0.016349286781327854,0.01038840299078081,-0.0006858023184926898,,,-0.005486946244967705,0.017930665577605698,-0.012194786019056436,0.013031239804685457,0.003386135597807316,,,0.017543850759421664,-0.01061031507189325,0.0026810971934403405,-0.00802135413577898,0.002694754903955765,,,-0.005375818484856243,-0.014189162692835655,-0.0041118727623833395,-0.03647692330750707,-0.01571398839983218,,,,0.010885252150121927,-0.008614616291466981,0.0028965168155978827,0.016606385504326582,2
2000-05-18,XLK,intermeeting,-0.04337901987796211,-0.007159796063377355,0.02734339810921549,,,-0.035390382414784094,-0.018495945594795282,-0.04850163777077743,0.02824695992213,0.01294594388580217,,,0.018702751953987073,0.029988246753881898,-0.014260321940052778,-0.025316659802332775,-0.038960755992094365,,,-0.004504785350410323,-0.048481150501187065,0.039402292100094494,-0.01633987415858751,0.003322065060322732,,,,0.06490085869283768,-0.01927804899424934,0.0450221866279088,0.045509301484288445,2
2000-05-18,XLC,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2000-05-18,^IRX,intermeeting,0.0,-0.003484317373521062,0.012237792697372019,,,0.01727114081026082,0.011884579498835146,-0.005033592217505545,-0.0033726781628115043,0.008460269378307572,,,-0.005033592217505545,0.013490793062236328,-0.016638997946982093,-0.030456824532312243,-0.005235638692580702,,,0.0,0.014035158459685393,-0.006920490871662466,-0.013937269494084026,-0.0017667406915655715,,,,-0.008849591131132817,-0.01964288131923131,0.012750487172993097,0.02517983236086274,2
2000-05-18,^TNX,intermeeting,0.014416996676719807,0.006715636744060838,0.00946321274615447,,,0.008145070469600002,-0.005487770616901533,-0.013335433443796174,-0.004660514822657946,0.014203227592877399,,,-0.006001851871692221,-0.00882492014878733,0.009528252229429768,0.012842361969361837,-0.0053467533442885795,,,-0.013976359687099316,0.004049847753770264,0.002016756320829316,-0.013469560566401917,-0.008160709981469005,,,,0.007436697794122704,-0.012878946797271307,-0.014319757825895674,-0.007586829196164935,2
2000-06-29,^GSPC,intermeeting,0.0007486509827663301,0.00556934268275433,-0.00965018611898738,,,0.01470852029898495,-0.00676315533521199,0.0021545809926770687,-0.01822013689324775,-0.007368282751745725,,,0.009594360180085637,-0.0032707873744957094,0.002943640217300425,-0.008543965644911,0.00846508975623772,,,0.010270908653456035,,-0.015862145960052088,0.00721881278742309,0.015260820774855244,,,-0.002217884402412218,0.0035646099829429456,0.008130327253255576,0.0019558461197182186,0.009452892670027913,3
2000-06-29,^IXIC,intermeeting,-0.013931267149327686,0.012727116440835795,0.0038536324340721073,,,0.03348478396120025,0.005897501606868527,0.012620323366967057,-0.03129173441241939,-0.023241990519616507,,,0.017366481967920677,-0.013588579761762976,0.021088616564281404,-0.01601641127775333,0.02292361490054806,,,0.006510112810643509,,-0.032272568955494574,0.025231023851093104,0.01581335053578381,,,-0.010665617575600805,-0.005997079849267006,0.03618673566054387,0.018360378086603513,0.017083282992867987,3
2000-06-29,^DJI,intermeeting,0.006224001918217592,0.0025140571107156173,-0.02478067760994007,,,0.01038730260316667,-0.011619771593014194,0.005997040504214901,-0.011585361656145099,0.0027592088843571005,,,0.013286261983709302,-0.003654586846896013,0.0022209688276937367,-0.012324523904691631,0.004794135162754731,,,0.010794550596575858,,-0.007297862074105654,-0.00020316331144465405,0.014741324090831842,,,0.0009965803722697952,0.007571478443873847,0.00527345312906391,0.00045904169047594756,0.0022282589067219583,3
2000-06-29,^RUT,intermeeting,-0.007941579702706814,0.005062072525935379,0.002908716904587605,,,0.01761589123875673,0.005547207360411255,0.00365231010907463,-0.023881230332556624,-0.008931877082562045,,,0.011657259157859201,-0.01603532228326998,0.025409392228192385,-0.016142293138391994,0.009071682905834377,,,0.013166285435392,,-0.011048733436595959,0.00978293743216363,0.009363225770709915,,,0.004941211108024701,-0.0020534386157070594,0.019839940271405565,0.004646015299629713,-0.0002395255370207794,3
2000-06-29,^W5000,intermeeting,-0.001287995069760628,0.0049202385574538265,-0.007490484944388309,,,0.016297528758806967,-0.0027913887264626736,0.0031914356053766024,-0.01855116586566319,-0.009361184033013892,,,0.009309438231800193,-0.004878304070544237,0.006874634198459129,-0.006926714860961636,0.006135725335257858,,,0.009677280101516361,,-0.016003994802098243,0.008646508873792147,0.014798615760865275,,,-0.001645587650441871,0.0017148338460271084,0.012163862201464815,0.0047986014087340045,0.009414444082391116,3
2000-06-29,XLF,intermeeting,0.017198978051971237,-0.023550895703336017,-0.04681031824364634,,,0.026041369070348708,-0.01269044830169841,-0.007711854699275267,-0.0006470312816027057,-0.007129371256130779,,,0.015665326847479344,0.009640668786342177,-0.007638608941066605,-0.0006408846845772365,-0.024390725649330647,,,0.01842114853095156,,0.010981760970131704,0.0076675809570971865,0.017120899252119237,,,0.0024940756111635487,0.004975435147718255,0.014232834282016382,-0.009762580143189425,0.01663640681826095,3
2000-06-29,XLRE,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2000-06-29,XLU,intermeeting,-0.004212698322713648,-0.005288305408440608,-0.01117171853429233,,,0.01625136418978168,-0.010661090665982198,0.003232886407571467,-0.006444311647261447,0.003242740343775141,,,-0.0032322589672206803,-0.02702737366358532,0.008333338050754646,-0.015977949015600013,-0.023516429616368018,,,0.029816608331693306,,0.008908713406748037,0.0011035552925224845,0.010474104386838157,,,0.0,-0.009274304568117508,0.004405380272755499,0.0043859782132809055,-0.013646428734883975,3
2000-06-29,XLY,intermeeting,0.003583426018234137,-0.0023799670684400143,-0.011238873306945285,,,-0.0012092380942809733,-0.021791750356833117,-0.006806849567595918,-0.004361696834807471,0.006258277683065527,,,0.0,0.028606784161506527,-0.0036278128111647545,-0.016989984520218715,0.011111050753395135,,,0.013430952327416978,,0.012048085136503017,0.007142949296176537,0.04846365673611941,,,0.014655715437813521,0.007222195010944565,0.0027581054178020814,-0.018701988721114393,0.012332149273075466,3
2000-06-29,XLP,intermeeting,0.013037689317444645,0.018661748481404894,-0.018584743240014356,,,0.001935661864875815,-0.017386445479631085,0.019659463173217873,-0.021851043584202645,0.01182691026478766,,,0.012987083002434119,0.015384328265800828,0.0,0.008838314570283279,0.010638541803553947,,,0.0018570708660381463,,0.0024728046563684547,0.0012329088732585536,-0.006773977950847332,,,0.009300236057469657,0.0006140124578570827,-0.02025738449038883,-0.015038349646987359,-0.011449962389066815,3
2000-06-29,XLE,intermeeting,-0.00147089971858394,-0.014236794075309867,0.01684633237486377,,,-0.008366502747247706,-0.005458372100290654,0.017964099134746503,-0.026471086707347324,0.012587906307920393,,,-0.007955909068739997,-0.007017557034077804,-0.008581658870995157,0.0020366640044309214,-0.013211527772540865,,,0.006179330648250492,,-0.041453573184021875,0.010144300927889427,0.004756757024264813,,,0.004734360543941607,0.03560235443276105,-0.013144852071005908,-0.015369245392032549,-0.001039915535255398,3
2000-06-29,XLV,intermeeting,0.017167673798843985,0.028481166345679876,-0.011282380576285056,,,0.006224736268820363,-0.0015469694865010153,-0.004646447052427671,-0.002074389627517159,-0.018711271489302517,,,-0.009533605873613404,-0.0021392035573289947,-0.004287579119161999,0.015070188918391292,0.0031816783883669153,,,-0.0021145168827815253,,0.006356333548628745,-0.002105519998884753,0.008439193982111126,,,-0.008368569996557329,-0.011076061220697486,0.018666699279706878,0.0031414198260875104,0.015657632728327764,3
2000-06-29,XLI,intermeeting,-0.0021296536317687575,0.009605480809867561,-0.017529371069207933,,,-0.010242617751408,-0.031045114163172793,0.003934214984555817,-0.0218360109032687,0.0108752651842281,,,0.02378242884808679,0.004424931479467542,0.012665462158823582,-0.01740073015326471,0.0016603595461246456,,,0.013259378002787203,,-0.008724085644601476,-0.0027499610690671084,0.004963959663710105,,,0.0010979686162306823,0.019188182355683203,0.003765426753342238,0.008038898890581514,0.010100424190543356,3
2000-06-29,XLB,intermeeting,0.026256489216548884,0.0,0.004700252911985281,,,-0.032163308149266046,-0.018127324344215823,-0.004615292370570456,0.0,0.0007728507738697932,,,-0.023166051499261875,0.04031594370100411,-0.0022796305726241473,-0.018278388004334123,-0.024825661881798022,,,0.027844209900401262,,0.004643951974039107,-0.02619405636500327,-0.0047467394729261425,,,0.014308305165869006,0.05329118506360642,-0.00520829609262996,0.011219043887554125,-0.01997045322223523,3
2000-06-29,XLK,intermeeting,-0.018476094219906147,0.019999827293234018,0.0034604383855338927,,,0.03160931204166362,0.002785170064392384,0.00888942131858994,-0.030836859190789045,-0.021307413869753877,,,0.006676274411042682,-0.009803650434673683,0.009900713569563457,-0.019607677136875057,0.019999827293234018,,,0.006920782704185724,,-0.032073538249603684,0.01538464211210866,0.01631746832006664,,,-0.010894919289550553,-0.008115599373990534,0.02571571895259095,0.019373514508085554,0.018445865638116565,3
2000-06-29,XLC,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2000-06-29,^IRX,intermeeting,-0.010489500870686341,-0.0017667406915655715,-0.0017699519846088307,,,0.0,-0.0035460959929022318,0.0035587155398177917,0.0035460959929021207,0.005300390568396596,,,-0.007029870202245103,0.0,-0.0017699519846088307,0.005319186262151998,0.005290958124783751,,,0.02982457578640907,,-0.010221455527988699,0.00516354735005331,0.0017122862642813264,,,0.005128241076481466,0.006802714468455484,0.011824272621976162,-0.0016694077507136695,-0.0016722790718962655,3
2000-06-29,^TNX,intermeeting,-0.009834444259993469,-0.0006620940500335903,-0.011263924896530608,,,0.00351816199202748,0.0041736387850921375,0.01346638900447572,0.0027886681405127067,0.010469512608922482,,,-0.013275093892995193,-0.0027891258592750434,0.004277726652592184,-0.011959363225543918,-0.0021555316113537337,,,-0.006314407779434039,,-0.0006689275764895086,0.009203531914418361,-0.005637525968688606,,,0.004835718592458127,0.0036508190979849253,0.00479502033141288,-0.013987170671839744,0.017022656528837166,3
2000-08-24,^GSPC,intermeeting,-0.006696825859147548,-0.008568302130551153,0.00793697368280255,,,0.013398258799452334,-0.004780233180509463,-0.0030854118815165643,0.010960550711704986,-0.0029076017446426627,,,0.0052020552905565065,-0.000900295838238141,0.005233167879129308,0.0015538742047640497,-0.001233239420022958,,,0.005071535660706283,-0.002806966624138041,-0.004801833415544188,0.010042718395491868,0.0020359797262652357,,,,-0.009002060338342388,-0.009840191952064758,0.006875530082509629,-0.0053310857921502475,4
2000-08-24,^IXIC,intermeeting,0.001286185994484379,-0.024266253993934117,0.007840441210034355,,,0.015891396730596474,0.0005117219134809226,0.0024768643338699547,0.02063352507591465,-0.002672006177252606,,,0.005803521818226853,0.0012800067588507602,0.01333937546244246,0.010538497642323286,-0.0026151900632656044,,,0.006903874835986201,0.002844755608977456,0.0053011357030454676,0.024986546062913284,0.006651843003828928,,,,-0.02152640456979016,-0.03133826731687861,0.021181860471312763,-0.02926548066634571,4
2000-08-24,^DJI,intermeeting,-0.006473561508620551,0.00026863498505047545,0.010912334822663405,,,0.013451445109381233,-0.009765415597035587,-0.005295956588280526,0.00429218091918715,-0.000828462212839387,,,0.0030171692836271635,0.0053557617516730716,0.0004937539944365188,0.0034177692807699778,0.0008843671792624352,,,0.0053794292822957335,-0.0033538408880813275,-0.009994547320498315,0.010095446740669534,0.002111498327014738,,,,0.0019423885505258642,0.0044428583631843654,-0.004488652527888992,-0.003483142003799289,4
2000-08-24,^RUT,intermeeting,-0.0023981782076105684,-0.01152710562269088,0.017183285601646503,,,0.008250517462756957,-0.008843857809245015,0.0055105555643995,0.007255201094380714,-0.001839469013308337,,,0.001823441686095606,0.0019556776875824244,0.0008116238787978514,0.010465711861925797,0.0034588144483387318,,,0.0026089679408216604,0.005983179856635434,0.005097921534163552,0.010444644074345533,0.007473569664090407,,,,-0.005332903538408318,-0.005009113036987478,0.01211962990608817,-0.013116677758958972,4
2000-08-24,^W5000,intermeeting,-0.006047665133428581,-0.009186524635581894,0.008796155680697693,,,0.012494982274682709,-0.004715622618434612,-0.0018089126356012342,0.01133943990129449,-0.0024252614991172594,,,0.004486216932688247,-3.635133283608205e-06,0.005691730628933467,0.0034023561596188134,-0.0003929989247083432,,,0.004759699950400265,-0.0007932040484306402,-0.0015232633662097816,0.01093476941005056,0.003494415315958399,,,,-0.008946998877391366,-0.011069087366388786,0.007879930458358553,-0.007417768632814625,4
2000-08-24,XLF,intermeeting,-0.00674998805771343,-0.00566251968185616,0.01537628989192985,,,0.012898924162262349,-0.01827210687949221,-0.011844411757171103,0.01312779653591023,-0.00732402062817239,,,0.007946154074002898,0.010697648919475,-0.012813246503615816,-0.0016929343210809744,-0.013567276658327798,,,0.018912183688285733,-0.010124566702689686,0.009091407563427856,0.025900289689294143,-0.01646503505763308,,,,0.012276931526827628,0.007717551446271509,-0.008206301389547588,0.022614889259078508,4
2000-08-24,XLRE,intermeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2000-08-24,XLU,intermeeting,-0.01593444918547371,0.0,0.011167793321089858,,,0.006072941042379876,0.006586430562891321,-0.0141769841503544,-0.013273737072344916,0.005604784751460645,,,0.006689229156405796,-0.012181291927848892,0.007847025033454136,-0.0022247823591274862,-0.0011148715260675957,,,0.01785752870505375,-0.008772275650566597,0.009955745621782697,0.00766693816170938,0.011956998475352254,,,,0.00375946844435604,0.012305595417275939,0.0,0.031713196429812074,4
2000-08-24,XLY,intermeeting,-0.01752403216350462,-0.02876872091134841,0.014218383299708703,,,0.0128502134118742,-0.02883555188647502,-0.01959568198423567,0.0006054708147569254,0.013316835506984148,,,-0.02389494948786941,0.019584933570940377,-0.006003223904669119,0.0,0.0090581870871973,,,-0.016158000608952006,-0.004258127203173867,-0.011606814781453978,-0.014214798353339164,0.020062989631998596,,,,0.010448543664425491,0.014598825951974925,-0.008393520604622728,0.018742550027262883,4
