meeting_id,announcement_date,ticker,document_type,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,T0,T+1,T+2,T+3,T+4,T+5,T+6,T+7,T+8,T+9,T+10
1,2000-02-02,XLP,statement,-0.010087303879917,0.0072367485431814,-0.013716401962068,-0.0112586214369813,-0.0288010608315563,-0.0124133991076238,0.0090780587281715,0.018684985648592,-0.0081523931666265,0.0184932518862255,0.0020383818623639,-0.0135595563592078,-0.0006870677568457,-0.0013753865068811,0.0123964471276267,-0.0088433885470894,-0.0336311759795781,-0.0191758434967833,0.0050685565720682,0.0223342068196086,-0.0140942903514021
1,2000-02-02,^TNX,statement,-0.0074995823115223,-0.0034084528500064,0.0034201101341404,0.0048903366422212,-0.0143046925388382,0.0,-0.0005984720094306,0.0007485201451211,-0.0055348062240053,0.0028580105417739,-0.0028713998957256,-0.0186420345610818,0.0064865319459912,0.0174926868386509,-0.0048258278762409,0.0106076938784918,-0.0019493194113188,-0.0052584620683785,-0.0123848030603425,0.001988073310267,-0.0007631432243565
1,2000-02-02,^IRX,statement,0.0036166329417204,0.02294452870391,-0.0093457410820531,0.0,0.0056603267719943,0.0131332406497868,0.0018518059014955,0.0,0.0110905627489512,0.0109689985225021,-0.0090090430660404,-0.0127273039384321,0.0110497135683886,-0.0036429839271997,0.0091408030443655,-0.0054348206362337,0.0018215353913939,-0.003636360168457,-0.0036496315432303,0.0219780008645948,-0.0053762963049051
1,2000-02-02,XLC,statement,,,,,,,,,,,,,,,,,,,,,
1,2000-02-02,XLK,statement,0.021013820462123,0.0017638329853262,0.0058678148822144,0.0011673830492402,-0.0326343539105884,0.0213855474960351,-0.0327335983273017,-0.009756380411213,-0.0357138875477571,0.0332052498700363,0.0072641085148472,0.0288462009730643,0.0116819360161237,0.0115474208867092,0.0091322194365544,-0.0124430987913201,0.0237682809575359,-0.0265729672532339,0.0005746412593361,0.0028718372478779,-0.0051545602013693
1,2000-02-02,XLI,statement,-0.0068956474373794,-0.0032364425630452,-0.0064933822230829,-0.0125273669414152,-0.0286813710606264,-0.0056787174053321,0.0079951481355449,0.005666176798089,-0.0264785269058251,0.006943527555373,0.0005780711377878,-0.0005777371646078,0.0040506135373648,-0.0172916690438843,0.0041059354339341,-0.0105137591297626,-0.0171195989175056,-0.0210209145938548,0.0159507097268694,0.0175119837254167,-0.0023738039723858
1,2000-02-02,XLV,statement,0.0129735293471917,0.0238095259089192,-0.0077517664040457,-0.0019531031312577,-0.0298436747058415,0.0070601118426991,-0.004507110756323,-0.0060361525353074,-0.020243056292724,-0.0046483894532445,0.0245900751081609,0.0090001682498714,0.0034684341660364,-0.0162959893817987,0.0110441437357444,-0.0178746786594953,-0.0085945781947998,0.0005102554640346,-0.0183490469367759,-0.0077882141792124,-0.0282574244108315
1,2000-02-02,XLE,statement,-0.0022884725653993,-0.0033008600020602,0.0,0.0275944441868498,-0.0354460596867993,-0.0022271135453404,-0.0156246584081444,-0.0204085605351324,-0.0115741143828976,0.0234192171762619,0.0063073963254713,-0.0119658213905294,-0.0288347591279322,0.0112825923825579,-0.0088081887330433,-0.0331755436334599,0.0208332670538928,-0.0120036437394071,0.0157949787045512,0.0418660352928872,0.0045922354621266
1,2000-02-02,^W5000,statement,0.0122564290119209,0.0035030815293128,-0.0024349046520562,0.0014113201259879,-0.0260979716634248,0.0054967311271774,-0.0041022529567454,-0.0041741066437531,-0.0282248102325936,0.016364039009088,0.0017576663382723,0.01413725354323,-0.0001580473444385,0.0028742315689245,0.0125141272196709,-0.0187553401514775,0.0056977355744638,-0.0180614147849156,0.0024451251252566,0.0062892001531253,-0.0059639991795641
1,2000-02-02,^GSPC,statement,0.0106278192092452,0.0005222932212531,-0.0070953210740946,-0.0029123190810015,-0.0276335935917997,0.0060648004839856,-0.0042127212563867,-0.0039384279933456,-0.0274568290279029,0.0252175669743883,-0.0001135574026174,0.0112481375900279,-0.0004210443716519,-9.127184878798822e-05,0.0122731987506357,-0.0208154221176454,0.0036268038470079,-0.0209693201435622,0.0020329505010301,0.0087126839521014,-0.0102564133818416
